schemaVersion,recordType,source.name,source.url,product_name,content.startupName,content.pricingModel,category,description,collectedAt
1.0,PRODUCT,Y Combinator Product Directory,http://usederya.com,Derya Platform,Derya,FREEMIUM,"B2B, Supply Chain and Logistics",AI Brokers for Industrial Trade,2026-09-10T15:31:43.877292+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.getpennant.ai,Pennant Platform,Pennant,FREEMIUM,"Fintech, Asset Management",The World Model for Corporate Governance,2026-09-10T15:31:43.877310+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://decawork.ai/,Decawork Platform,Decawork,FREEMIUM,"B2B, Infrastructure",Training company-specific models that approve AI actions.,2026-09-10T15:31:43.877331+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.trycarsignal.com,CarSignal Platform,CarSignal,FREEMIUM,B2B,The AI Operating System for Auto Shops.,2026-09-10T15:31:43.877351+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://axelrod.live/,Axelrod Platform,Axelrod,FREEMIUM,B2B,Hotels that run themselves,2026-09-10T15:31:43.877368+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://levocred.com/,Levocred AI Platform,Levocred AI,FREEMIUM,Fintech,The Bloomberg of Loans,2026-09-10T15:31:43.877385+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.praxisrobotics.io,Praxis Robotics Platform,Praxis Robotics,FREEMIUM,Industrials,Turns real businesses into robotics data vendors,2026-09-10T15:31:43.877402+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://caregp.com.au/,Care GP Platform,Care GP,FREEMIUM,Healthcare,AI agents to run primary healthcare operations,2026-09-10T15:31:43.877420+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://radley.health/,Radley Platform,Radley,FREEMIUM,Healthcare,The AI-native radiology practice,2026-09-10T15:31:43.877441+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://agnost.ai,Agnost AI Platform,Agnost AI,FREEMIUM,"B2B, Analytics","We find where AI agents fail, then train better models to run them.",2026-09-10T15:31:43.877482+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://agentcard.sh,Agentcard Platform,Agentcard,FREEMIUM,Fintech,cards for AI agents,2026-09-10T15:31:44.299909+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://provenmetal.com,ProvenMetal Platform,ProvenMetal,FREEMIUM,"Industrials, Manufacturing and Robotics",AI-native electronics manufacturing for the American industrial base,2026-09-10T15:31:44.299942+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://gamgee.io/,Gamgee Platform,Gamgee,FREEMIUM,"Healthcare, Drug Discovery and Delivery",Curing cancer. Starting with dogs.,2026-09-10T15:31:44.299962+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://inkbox.ai,Inkbox Platform,Inkbox,FREEMIUM,"B2B, Infrastructure",The identity and communication layer for AI agents,2026-09-10T15:31:44.299979+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.cosmicrobotics.com/,Cosmic Robotics Platform,Cosmic Robotics,FREEMIUM,Industrials,Autonomous construction on Earth and beyond,2026-09-10T15:31:44.299995+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.markovstudios.com/,Markov Platform,Markov,FREEMIUM,"B2B, Infrastructure",Expert computer-use data for frontier AI labs,2026-09-10T15:31:44.300011+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://thefamiliarlab.com,Familiar Platform,Familiar,FREEMIUM,"B2B, Infrastructure",Movies in Every Language. Better than Humans.,2026-09-10T15:31:44.300027+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://lumeria.skin,Lumeria Platform,Lumeria,FREEMIUM,"Healthcare, Consumer Health and Wellness",Oura Ring for Skin,2026-09-10T15:31:44.300042+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://marengox.com,Marengo Platform,Marengo,FREEMIUM,"Industrials, Energy",AI-Native Engineering Firm designing Data Centers ,2026-09-10T15:31:44.300059+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ronanrx.com/,RonanRx Inc. Platform,RonanRx,FREEMIUM,Healthcare,Full Stack Pharmaceutical Company for Personalized Peptides and GLP-1s,2026-09-10T15:31:44.300077+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.waybill.to/,Waybill Platform,Waybill,FREEMIUM,"B2B, Supply Chain and Logistics",Agentic procurement & inventory for deep tech teams.,2026-09-10T15:31:44.300093+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://executor.sh,Executor Platform,Executor,FREE,"B2B, Infrastructure",The open source tool gateway,2026-09-10T15:31:44.300109+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://lastaccountingcompany.com/,Last Accounting Company Platform,Last Accounting,FREEMIUM,"B2B, Finance and Accounting",AI-native accounting firm.,2026-09-10T15:31:44.300125+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://gopacific.ai/,Pacific Platform,Pacific,FREEMIUM,Industrials,Mass-producing and financing micro data center incredibly quickly.,2026-09-10T15:31:44.300141+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://lucaiq.com/,Luca IQ Platform,Luca IQ,FREEMIUM,"B2B, Finance and Accounting",API-first tax engine for CPA firms and developers,2026-09-10T15:31:44.300156+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://financialdatasets.ai/,Financial Datasets Platform,Financial Datasets,FREEMIUM,B2B,Connect your agents to the stock market ,2026-09-10T15:31:44.300183+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://trynearby.com,TryNearby Platform,TryNearby,FREEMIUM,"B2B, Marketing",Local creators for local businesses,2026-09-10T15:31:44.300200+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://getcomputable.com,Computable Platform,Computable,FREEMIUM,Fintech,Derivatives Exchange for Compute,2026-09-10T15:31:44.300218+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://denta.com,Denta Platform,Denta,FREEMIUM,"Fintech, Insurance",Dental Insurance,2026-09-10T15:31:44.300233+00:00
1.0,PRODUCT,Y Combinator Product Directory,http://isengardindustries.com/,Isengard Industries Inc Platform,Isengard Industries,FREEMIUM,"Industrials, Defense",Mass-produced AI strike systems and Counter-UAS,2026-09-10T15:31:44.300249+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ekholabs.com/,Ekho Labs Platform,Ekho,FREEMIUM,"B2B, Supply Chain and Logistics",World Model for Freight,2026-09-10T15:31:44.300265+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://movingatoms.ai/,Moving Atoms Platform,Moving Atoms,FREEMIUM,"Industrials, Manufacturing and Robotics",Virtual Reality for Training Robots,2026-09-10T15:31:44.300280+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://vestris.ai/,Vestris Platform,Vestris,FREEMIUM,"Real Estate and Construction, Housing and Real Estate",AI native platform for real estate closings,2026-09-10T15:31:44.300296+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ultrasonium.com/,Ultrasonium Platform,Ultrasonium,FREEMIUM,"Industrials, Manufacturing and Robotics","Metal manufacturing, faster, cheaper, and more versatile.",2026-09-10T15:31:44.300311+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.arbital.xyz,Arbital Platform,Arbital,FREEMIUM,"Fintech, Consumer Finance","The social trading app for stocks, memes, and perps",2026-09-10T15:31:44.300326+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.pokerclubhub.com,PokerClubHub Platform,PokerClubHub,FREEMIUM,"Consumer, Gaming",Host a Poker Club and Make Money,2026-09-10T15:31:44.683062+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://neuronindustries.com,Neuron Industries Platform,Neuron Industries,FREEMIUM,"Industrials, Manufacturing and Robotics",Industrial Controllers built for AI,2026-09-10T15:31:44.683090+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.neuromorphic.vision/,Neuromorphic Platform,Neuromorphic,FREEMIUM,"Industrials, Manufacturing and Robotics",Building robots to automate wetlabs,2026-09-10T15:31:44.683107+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.latolabs.io/,LATO Platform,Lato,FREEMIUM,B2B,Predict how market participants behave,2026-09-10T15:31:44.683123+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.risklytics.ai/,Risklytics Platform,Risklytics,FREEMIUM,"Fintech, Insurance",AI-Native Insurance for Frontier Tech,2026-09-10T15:31:44.683138+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.daqstra.com,Daqstra Platform,Daqstra,FREEMIUM,B2B,AI-native test infrastructure layer for hardware companies,2026-09-10T15:31:44.683153+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://heytenor.com/,Tenor Platform,Tenor,FREEMIUM,B2B,Infrastructure for building and scaling AI-native service businesses.,2026-09-10T15:31:44.683170+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.getqlo.com/,Qlo Platform,Qlo,FREEMIUM,"Fintech, Insurance",Legora for commercial insurance carriers,2026-09-10T15:31:44.683215+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://fabraix.com,Fabraix Platform,Fabraix,FREEMIUM,"B2B, Security",The world's frontier hacker of AI agents.,2026-09-10T15:31:44.683253+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://omanta.com/,Omanta Platform,Omanta,FREEMIUM,Healthcare,A research lab for one,2026-09-10T15:31:44.683267+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://rational.to,Rational Platform,Rational,FREEMIUM,"B2B, Operations",First Zero-human Accounting Firm,2026-09-10T15:31:44.683281+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://aktoria.com/,Aktoria Robotics Platform,Aktoria Robotics,FREEMIUM,"Industrials, Manufacturing and Robotics",Human as API for robots,2026-09-10T15:31:44.683295+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://vendo.run/,Vendo Platform,Vendo,FREEMIUM,"B2B, Engineering, Product and Design",Let your users build their own features on top of your product,2026-09-10T15:31:44.683309+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://akonlabs.com,Akon Labs Platform,Akon,ENTERPRISE,B2B,Databricks for Enterprise Codebases,2026-09-10T15:31:44.683323+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.useclick.ai,Click Platform,Click,FREEMIUM,"B2B, Analytics",Research services for ChatGPT and Claude,2026-09-10T15:31:44.683337+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://whitespacehq.ai/,Whitespace Platform,Whitespace,FREEMIUM,"B2B, Supply Chain and Logistics",AI Operating System for Wholesale Distribution,2026-09-10T15:31:44.683351+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://usealmanac.com,Almanac Platform,Almanac,FREEMIUM,B2B,Organizing company knowledge,2026-09-10T15:31:44.683364+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://tarebio.com/,TareBio Platform,TareBio,FREEMIUM,"Healthcare, Drug Discovery and Delivery",Vaccines for any cancer or infection in weeks.,2026-09-10T15:31:44.683378+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://greypointindustries.com/,Greypoint Industries Platform,Greypoint Industries,FREEMIUM,"Industrials, Defense",Building drone swarms that hunt hidden enemies.,2026-09-10T15:31:44.683391+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://hilstart.io/,Hilstart Platform,Hilstart,FREEMIUM,"Industrials, Manufacturing and Robotics",Autonomous Hardware Testing,2026-09-10T15:31:44.683404+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.aerogensystems.com/,Aerogen Systems Platform,Aerogen,FREEMIUM,Industrials,Modernizing Chip Manufacturing Infrastructure,2026-09-10T15:31:44.683418+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.graphify.com/,Graphify Labs Platform,Graphify,ENTERPRISE,"B2B, Engineering, Product and Design",On-device Knowledge Graph engine for Enterprise Software,2026-09-10T15:31:44.683430+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ooakdata.com/,Ooak Data Platform,Ooak Data,FREEMIUM,B2B,We turn company data into training data,2026-09-10T15:31:44.683444+00:00
1.0,PRODUCT,Y Combinator Product Directory,http://norirobotics.com,Nori Platform,Nori,FREEMIUM,"Industrials, Manufacturing and Robotics","The most capable American-made humanoid robot for $1,688",2026-09-10T15:31:44.683457+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://6thsense.dev,6thSense Platform,6thSense,FREEMIUM,"Industrials, Manufacturing and Robotics",Nervous System for Physical AI,2026-09-10T15:31:44.683474+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://bloomylearning.com/,Bloomy Platform,Bloomy,FREEMIUM,Education,AI-native learning for every school,2026-09-10T15:31:46.746784+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://machine0.io,machine0 Platform,Machine0,FREEMIUM,"B2B, Infrastructure",AWS for Agents,2026-09-10T15:31:46.746831+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://talentpluto.com,Pluto Platform,Pluto,FREEMIUM,"B2B, Recruiting and Talent",LinkedIn for agents,2026-09-10T15:31:46.746851+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://flowmanual.com/,FlowManual Platform,FlowManual,FREEMIUM,"Real Estate and Construction, Construction",AI for Construction's Back Office,2026-09-10T15:31:46.746873+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://elitehq.ai/,Elite Platform,Elite,FREEMIUM,"Healthcare, Healthcare IT",Healthcare AI,2026-09-10T15:31:46.746889+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://peer-freight.com,Peer Platform,Peer,FREEMIUM,"B2B, Supply Chain and Logistics",AI-native freight brokerage,2026-09-10T15:31:46.746904+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://molagri.com,Molagri Platform,Molagri,FREE,"Industrials, Agriculture",Resistance free pesticides.,2026-09-10T15:31:46.746920+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.cerenovus.ai/,Cerenovus Platform,Cerenovus,ENTERPRISE,"B2B, Operations",AI that finds value creation opportunities across enterprise…,2026-09-10T15:31:46.746937+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://agencytool.com,Agency Tool Company Platform,Agency Tool,FREEMIUM,"Industrials, Manufacturing and Robotics","Reliable infrastructure to build, deploy and manage real-world robots.",2026-09-10T15:31:46.746955+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://standardmachines.com,Standard Machines Platform,Standard Machines,FREEMIUM,B2B,Teaching AI to Design Chips,2026-09-10T15:31:46.746976+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://edotenv.com,EdotEnv Platform,EdotEnv,FREEMIUM,B2B,Quant Neolab building self-improving agents from quant data,2026-09-10T15:31:46.746993+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.traceforce.ai,Traceforce Platform,Traceforce,FREEMIUM,"B2B, Security",CrowdStrike for AI Agents,2026-09-10T15:31:46.747014+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://veltha.ai/,Veltha Platform,Veltha,FREEMIUM,"Fintech, Insurance",AI native TPA starting with workers comp,2026-09-10T15:31:46.747031+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.tarifflo.com,Tarifflo Inc. Platform,Tarifflo,FREEMIUM,"B2B, Supply Chain and Logistics",Supply chain compliance and cost savings,2026-09-10T15:31:46.747046+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://callbook.ai,Callbook AI Platform,Callbook AI,FREEMIUM,B2B,AI collections agency for late stage portfolios,2026-09-10T15:31:46.747062+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.usedefinite.com,Definite Platform,Definite,FREEMIUM,"B2B, Finance and Accounting",Build everyday back-office agents on one live model of your books,2026-09-10T15:31:46.747078+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://alkera.ai,Alkera AI Platform,Alkera AI,FREEMIUM,"B2B, Engineering, Product and Design",Reliable and safe data engineering and data science agents,2026-09-10T15:31:46.747094+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.rasyn.ai/,Rasyn Platform,Rasyn,FREEMIUM,Healthcare,"Making chemicals 100,000x faster",2026-09-10T15:31:46.747110+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.manifoldindustries.ai/,Manifold Platform,Manifold,FREEMIUM,"Industrials, Manufacturing and Robotics",Drop-in robotic labor that works on Day 1,2026-09-10T15:31:46.747125+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://screenpipe.com,screenpipe Platform,Screenpipe,FREEMIUM,"B2B, Productivity",Turn your company's computer work into AI agents.,2026-09-10T15:31:46.747141+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.spectreintelligence.ai,Spectre Intelligence Platform,Spectre Intelligence,FREEMIUM,"Fintech, Asset Management",We are a multi-strategy trading firm that trains AI traders. ,2026-09-10T15:31:46.747157+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://zaplar.com,Zaplar Platform,Zaplar,FREEMIUM,"B2B, Operations",Agentic Hotel Operating System,2026-09-10T15:31:46.747173+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://prodigy.markets,Prodigy Research Platform,Prodigy Research,FREEMIUM,Fintech,Training the world's best AI model for quantitative finance.,2026-09-10T15:31:46.747189+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://touchmark.ai,Touchmark Platform,Touchmark,FREEMIUM,"B2B, Infrastructure",Market for future inference capacity,2026-09-10T15:31:46.747208+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.exosat.com,Exosat Platform,Exosat,FREEMIUM,"Industrials, Aviation and Space","Building a neutral, sovereign alternative to Starlink",2026-09-10T15:31:46.747225+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://codag.ai/,Codag Platform,Codag,FREEMIUM,"B2B, Infrastructure","The AI gateway for cheaper, faster, permissioned agents.",2026-09-10T15:31:47.234164+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://context.dev,Context.dev Platform,Context.dev,FREEMIUM,"B2B, Infrastructure",We give AI agents realtime web context via API,2026-09-10T15:31:47.234201+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.tryglen.com/,Glen Platform,Glean,FREEMIUM,"B2B, Productivity",Institutional Learning Layer for Every Agent in Your Company,2026-09-10T15:31:47.234223+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.stoaexchange.com,Stoa Platform,Stoa,FREEMIUM,Fintech,The market behind AI hardware.,2026-09-10T15:31:47.234243+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://joinmarble.ai/,Marble Platform,Marble,FREEMIUM,B2B,The autonomous back-of-house for restaurants.,2026-09-10T15:31:47.234261+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://audun.co,Audun Platform,Audun,FREEMIUM,Fintech,AI-native debt collection company,2026-09-10T15:31:47.234279+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://grocalo.com/,Grocalo Platform,Grocalo,FREEMIUM,"Consumer, Content",AI brain for creators that runs their social content,2026-09-10T15:31:47.234297+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.getcoach.com/,COACH Platform,Coach,FREEMIUM,"B2B, Sales",The AI Coach for in person sales reps.,2026-09-10T15:31:47.234316+00:00
1.0,PRODUCT,Y Combinator Product Directory,http://www.deepreach.ai,DeepReach Inc. Platform,DeepReach,FREEMIUM,B2B,Network for Physical AI Data Business,2026-09-10T15:31:47.234333+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.mochi.tv/,Mochi Platform,Mochi,FREEMIUM,"Consumer, Content",Watch and create anime,2026-09-10T15:31:47.234374+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.alloovium.com/en,Alloovium Platform,Alloovium,FREEMIUM,"Real Estate and Construction, Construction",The company brain for construction companies,2026-09-10T15:31:47.234393+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.dialoguslabs.com/,Dialogus Platform,Dialogus,FREEMIUM,"B2B, Infrastructure",The AI-native contact center,2026-09-10T15:31:47.234410+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://mosaic.inc,Mosaic Platform,Mosaic,FREEMIUM,B2B,Defining the frontier of multiplayer AI.,2026-09-10T15:31:47.234427+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://bizmark.ai,Bizmark Platform,Bizmark,FREEMIUM,B2B,OpenClaw for manufacturers,2026-09-10T15:31:47.234444+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://riften.ai,Riften Platform,Riften,FREEMIUM,"B2B, Infrastructure",Earned intelligence for every company,2026-09-10T15:31:47.234462+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://heybuildbox.com,Buildbox Platform,Buildbox,FREEMIUM,"B2B, Analytics",Agent analytics for real user outcomes,2026-09-10T15:31:47.234479+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://realpact.ai,RealPact Platform,RealPact,FREEMIUM,"Real Estate and Construction, Housing and Real Estate",AI-native OS for Real Estate Brokerages,2026-09-10T15:31:47.234496+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.guildai.co,GUILD Platform,Guild,FREEMIUM,"Industrials, Defense",AI-Native Defense Contractor,2026-09-10T15:31:47.234513+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.floracene.com/,Floracene Platform,Floracene,FREEMIUM,Healthcare,"Vibecode + deploy HIPAA-compliant internal tools, no eng team needed",2026-09-10T15:31:47.234531+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://rise-reforming.com/home,Rise Reforming Platform,Rise Reforming,FREEMIUM,"Industrials, Climate",We turn waste gases into supply-secure chemicals ,2026-09-10T15:31:47.234549+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://lyon.so,Lyon Platform,Lyon,ENTERPRISE,"B2B, Analytics",Foundation models on enterprise transaction data.,2026-09-10T15:31:47.234565+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://instaplay.ai,Instaplay Platform,Instaplay,FREEMIUM,"Consumer, Gaming",AI-native gaming platform turning every game into an RL environment,2026-09-10T15:31:47.234582+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.verdantapp.com/,Verdant Platform,Verdant,FREEMIUM,Government,AI Agents to Make Local Gov Efficient,2026-09-10T15:31:47.234599+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.impact-drones.com,IMPACT Drones Platform,IMPACT Drones,FREEMIUM,"Industrials, Defense",Air Defense as a Service for Civilian Infrastructure.,2026-09-10T15:31:47.234617+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.insurf.io,Insurf Platform,Insurf,FREEMIUM,Healthcare,The AI-Native Decision Layer for Health Insurance,2026-09-10T15:31:47.234635+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://jcode.sh/,Jcode Platform,Jcode,FREEMIUM,Consumer,The harness company,2026-09-10T15:31:47.631334+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.lemonlime.com/,LemonLime Platform,LemonLime,FREEMIUM,B2B,Fully automated GTM for small business,2026-09-10T15:31:47.631374+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://gutgutgoose.com/,Gutgutgoose Platform,Gutgutgoose,FREEMIUM,Healthcare,We sequence your gut and build the probiotics it’s missing,2026-09-10T15:31:47.631411+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://speko.ai/?utm_source=ycombinator&utm_medium=profile,Speko Platform,Speko,FREEMIUM,"B2B, Infrastructure","OpenRouter for Voice AI: one API, every call on the best speech model",2026-09-10T15:31:47.631435+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://synapsesemi.org,Synapse Semiconductor Platform,Synapse Semiconductor,FREEMIUM,Industrials,New semiconductors that merge compute and vision,2026-09-10T15:31:47.631456+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://orchestra.ai/,Orchestra Platform,Orchestra,FREEMIUM,"B2B, Infrastructure",Self-optimizing neocloud that cuts LLM costs by 100x,2026-09-10T15:31:47.631477+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://tryrote.com/,Rote Platform,Rote,FREEMIUM,"B2B, Operations",AI-native insurance department for auto body shops,2026-09-10T15:31:47.631497+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://prized.dev,Prized Platform,Prized,FREEMIUM,"B2B, Engineering, Product and Design",A cloud devbox that feels local,2026-09-10T15:31:47.631517+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://trystudio.ai,Studio Platform,Studio,FREEMIUM,"B2B, Analytics",Accurately simulate market response at scale,2026-09-10T15:31:47.631544+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://bernardhq.com/,Bernard Platform,Bernard,FREEMIUM,"B2B, Operations",AI employees that run home appliance repair companies,2026-09-10T15:31:47.631565+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.maingen.ai/,Maingen Platform,Maingen,FREEMIUM,"Industrials, Energy",Simulating Agents Running Industrial Companies,2026-09-10T15:31:47.631585+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://enact.company,Enact Platform,Enact,FREEMIUM,"Industrials, Manufacturing and Robotics",Real-world RL environments for robotics models,2026-09-10T15:31:47.631605+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.rex.inc,Rex Platform,Rex,ENTERPRISE,"B2B, Finance and Accounting",AI-native BPO for enterprise order-to-cash,2026-09-10T15:31:47.631623+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://zommalabs.com,Zomma Platform,Zomma,FREEMIUM,B2B,"The AI BPO for financial servies, run by computer-use agents",2026-09-10T15:31:47.631643+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://nebusec.ai,Nebula Security Platform,Nebula Security,FREEMIUM,"B2B, Security",Autonomous AI defense system for cyber attack,2026-09-10T15:31:47.631670+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://karalabs.ai/,Kara Platform,Kara,FREEMIUM,Industrials,Making Diamond Semiconductors,2026-09-10T15:31:47.631690+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://palisade.run,Palisade Platform,Palisade,FREEMIUM,"B2B, Engineering, Product and Design",AI-native sales agents that run marketplaces,2026-09-10T15:31:47.631738+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://trope.ai,Trope Platform,Trope,FREEMIUM,B2B,AI FDE that deploys custom AI agents into ERPs,2026-09-10T15:31:47.631758+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://parasma.com,Parasma Platform,Parasma,FREEMIUM,"B2B, Infrastructure",Replacing GPUs with human brain cells,2026-09-10T15:31:47.631777+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://belvedir.ai/,Belvedir Platform,Belvedir,FREEMIUM,B2B,"Custom Model Factory For Cheaper, Better, Faster AI",2026-09-10T15:31:47.631797+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.shieldedglobal.com/,Shielded Platform,Shielded,FREEMIUM,"B2B, Finance and Accounting",We help Fortune 500 companies hedge their supply chain risk,2026-09-10T15:31:47.631823+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://olamlabs.ai,Olam Labs Platform,Olam,FREEMIUM,B2B,Building multi-agent simulations for model evals and training.,2026-09-10T15:31:47.631843+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ego.ist/,Egoist Machines Platform,Egoist Machines,FREEMIUM,Consumer,"Your personal context, securely portable across every AI app.",2026-09-10T15:31:47.631864+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://massmagnetics.com/,Mass Magnetics Platform,Mass Magnetics,FREEMIUM,"Industrials, Defense",USA-made magnetics for robotics and defense. ,2026-09-10T15:31:47.631884+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://perceptronml.com,Perceptron ML Platform,Perceptron ML,FREEMIUM,B2B,We make law firms AI-native.,2026-09-10T15:31:47.631903+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://erinys.ai,Erinys Platform,Erinys,FREEMIUM,"B2B, Legal",We help lawyers start and scale AI-native law firms.,2026-09-10T15:31:48.032029+00:00
